9.6 -15.82002959
9.7 -15.83068735
9.799999999999999 -15.83904306
9.9 -15.8452794
10.0 -15.84957118
10.1 -15.85208416
10.2 -15.85296441
10.299999999999999 -15.85235886
10.4 -15.85039982
10.5 -15.84721367
10.6 -15.84291607
